time,price,qty,side
2026-02-22 06:15:54.310302496,1975.43,0.91228477,sell
2026-02-22 06:15:54.311934233,1975.43,0.29484507,sell
2026-02-22 06:15:54.329321623,1975.43,0.79287016,sell
2026-02-22 06:15:54.329321623,1975.4,0.50622146,sell
2026-02-22 06:16:42.159469843,1974.84,0.35414959,buy
2026-02-22 06:16:47.081020594,1974.77,0.01760711,buy
2026-02-22 06:17:19.833374500,1974.61,0.03756206,sell
2026-02-22 06:17:48.567541599,1974.66,0.05064163,buy
2026-02-22 06:18:03.930394650,1974.66,0.35360739,buy
2026-02-22 06:18:11.707792997,1974.66,0.10048312,buy
2026-02-22 06:18:19.447117805,1974.66,0.3,buy
2026-02-22 06:19:05.191920042,1974.66,14.40976,buy
2026-02-22 06:19:05.196559906,1974.66,1.2662,buy
2026-02-22 06:19:06.411904097,1975.17,0.00493776,buy
2026-02-22 06:19:53.387070179,1975.16,0.00098566,sell
2026-02-22 06:20:28.744379282,1975.17,0.00164036,buy
2026-02-22 06:21:05.619815826,1975.16,0.51030738,sell
2026-02-22 06:21:05.619816065,1975.16,0.54473821,sell
2026-02-22 06:21:05.619816065,1975.16,0.001,sell
2026-02-22 06:22:17.823041201,1974.44,0.00121258,buy
2026-02-22 06:23:10.747949123,1974.47,0.02602109,sell
2026-02-22 06:23:29.567922592,1974.87,0.00063699,sell
2026-02-22 06:24:02.897840738,1974.42,0.18003835,sell
2026-02-22 06:24:18.390416145,1974.5,0.12007477,buy
2026-02-22 06:24:18.390416145,1974.5,0.00553677,buy
2026-02-22 06:24:23.084439993,1974.5,0.02281079,buy
2026-02-22 06:24:23.084439993,1974.51,0.04376224,buy
2026-02-22 06:24:26.395683765,1974.51,0.00098581,buy
2026-02-22 06:24:57.536266327,1974.45,0.5821,sell
2026-02-22 06:24:57.536266327,1974.4,0.16099441,sell
2026-02-22 06:24:57.536266327,1974.31,0.1830549,sell
2026-02-22 06:24:57.536266565,1974.27,2.53257576,sell
2026-02-22 06:24:57.536266565,1974.27,3.03642427,sell
2026-02-22 06:24:57.536266565,1974.23,3.18010141,sell
2026-02-22 06:25:05.552111387,1974.3,0.00101317,sell
2026-02-22 06:25:24.415608168,1974.72,0.47507848,buy
2026-02-22 06:25:32.151873112,1975.11,0.0010128,buy
2026-02-22 06:26:12.053813696,1974.9,0.00061679,buy
2026-02-22 06:26:46.051908016,1974.9,0.00164955,buy
2026-02-22 06:26:47.567450762,1974.9,0.00153931,buy
2026-02-22 06:26:58.542409420,1974.9,0.04928027,buy
2026-02-22 06:26:58.672314882,1974.9,0.04506557,buy
2026-02-22 06:26:59.722528934,1974.9,0.024,buy
2026-02-22 06:27:07.050924778,1974.9,0.00164702,buy
2026-02-22 06:27:10.035097122,1974.9,0.00050134,buy
2026-02-22 06:27:22.690496445,1974.9,0.10964709,buy
2026-02-22 06:27:22.690943718,1974.9,0.08223507,buy
2026-02-22 06:27:22.694788694,1974.9,0.10964703,buy
2026-02-22 06:27:22.698776484,1974.9,0.24670576,buy
2026-02-22 06:27:22.699535608,1974.9,0.02815518,buy
2026-02-22 06:27:22.699535608,1974.9,2.4096798,buy
2026-02-22 06:27:22.701775074,1974.9,0.5903202,buy
2026-02-22 06:27:22.701775074,1974.91,1.03612065,buy
2026-02-22 06:27:22.718689203,1975.11,0.91794413,buy
2026-02-22 06:27:22.742155313,1975.11,0.35812881,buy
2026-02-22 06:27:22.742155313,1975.11,0.3,buy
2026-02-22 06:27:22.742743969,1975.29,0.35867611,buy
2026-02-22 06:27:22.766180277,1975.29,0.70032389,buy
2026-02-22 06:27:22.790037155,1975.43,3.45,buy
2026-02-22 06:27:22.831618786,1975.47,0.0924822,buy
2026-02-22 06:27:22.831618786,1975.48,2.83638531,buy
2026-02-22 06:27:22.831618786,1975.5,0.28,buy
2026-02-22 06:27:22.831618786,1975.53,1.87402415,buy
2026-02-22 06:27:22.831618786,1975.55,13.76023834,buy
2026-02-22 06:27:22.915431023,1975.55,6.9,buy
2026-02-22 06:27:22.929599762,1975.55,3.45,buy
2026-02-22 06:27:22.931174755,1975.55,1.19920978,buy
2026-02-22 06:27:23.053653240,1975.83,0.1,buy
2026-02-22 06:27:23.053653240,1975.87,0.71614023,buy
2026-02-22 06:27:23.053653479,1975.88,19.172256,buy
2026-02-22 06:27:23.058390617,1975.89,5.06303347,buy
2026-02-22 06:27:23.058390617,1975.94,0.4404913,buy
2026-02-22 06:27:23.058958292,1975.94,1.07777342,buy
2026-02-22 06:27:23.058958292,1976.21,0.4572968,buy
2026-02-22 06:27:23.058958292,1976.25,3.4132262,buy
2026-02-22 06:27:23.339212656,1976.18,0.00674997,buy
2026-02-22 06:27:23.339212656,1976.39,1.0,buy
2026-02-22 06:27:23.339212656,1976.39,7.17971646,buy
2026-02-22 06:27:23.708621502,1976.45,0.57639013,buy
2026-02-22 06:27:23.962363720,1976.62,0.01035449,buy
2026-02-22 06:27:24.653739691,1976.69,0.4,buy
2026-02-22 06:27:25.340185165,1976.89,0.00681119,buy
2026-02-22 06:27:25.784720421,1976.96,0.00103949,buy
2026-02-22 06:27:25.784720421,1977.29,0.01678344,buy
2026-02-22 06:27:25.784720421,1977.3,0.01627042,buy
2026-02-22 06:27:25.784720421,1977.31,0.0179657,buy
2026-02-22 06:27:25.784720421,1977.46,0.38213622,buy
2026-02-22 06:27:32.568268061,1976.99,0.00120266,buy
2026-02-22 06:27:48.991347790,1977.0,0.00082255,buy
2026-02-22 06:27:53.924701929,1977.0,0.00489834,buy
2026-02-22 06:28:01.086456776,1977.0,0.0060698,buy
2026-02-22 06:28:25.361317873,1976.99,0.02119605,sell
2026-02-22 06:28:45.673773527,1977.0,0.13206867,buy
2026-02-22 06:29:17.732041121,1976.99,1.8528281,sell
2026-02-22 06:29:17.732041121,1976.99,0.47516745,sell
2026-02-22 06:29:17.732041121,1976.99,0.001,sell
2026-02-22 06:30:00.546819687,1976.84,1.87402415,sell
2026-02-22 06:30:15.506676912,1976.73,0.00758786,buy
2026-02-22 06:30:20.960076332,1976.72,0.08827477,sell
2026-02-22 06:30:22.830729723,1976.72,0.66858834,sell
2026-02-22 06:30:22.830729723,1976.72,0.55338525,sell
2026-02-22 06:30:22.830729723,1976.72,0.01011777,sell
2026-02-22 06:30:33.585868120,1976.52,0.09466366,buy
2026-02-22 06:30:40.084806919,1976.52,0.02493651,buy
2026-02-22 06:30:48.056996346,1976.52,0.00098713,buy
2026-02-22 06:30:56.365666151,1976.51,0.03,sell
2026-02-22 06:31:22.270277977,1976.33,0.19180103,buy
2026-02-22 06:31:54.613136768,1975.83,0.25660102,buy
2026-02-22 06:32:22.142531633,1975.83,0.04513987,buy
2026-02-22 06:33:00.683436155,1977.5,1.749,sell
2026-02-22 06:33:00.688929796,1977.44,0.50566343,sell
2026-02-22 06:33:13.948065758,1977.13,0.00143406,sell
2026-02-22 06:33:52.045067310,1977.51,0.00120562,buy
2026-02-22 06:33:52.045067310,1977.51,0.41069621,buy
2026-02-22 06:33:59.337221384,1977.79,0.01290199,buy
2026-02-22 06:34:05.409641981,1978.39,0.02115313,buy
2026-02-22 06:34:10.443267584,1978.52,0.00668933,buy
2026-02-22 06:34:10.443267584,1978.55,0.00679542,buy
2026-02-22 06:34:10.443267584,1978.64,0.47844859,buy
2026-02-22 06:34:27.304125071,1977.89,0.00093665,buy
2026-02-22 06:34:51.429176807,1977.82,1.19657089,sell
2026-02-22 06:35:11.556874275,1977.65,1.16701098,sell
2026-02-22 06:35:17.570256233,1977.4,0.00303429,sell
2026-02-22 06:35:17.570256233,1977.29,0.00674018,sell
2026-02-22 06:35:17.570256233,1977.21,1.28700174,sell
2026-02-22 06:35:26.553027868,1977.04,0.4053312,sell
2026-02-22 06:35:26.553027868,1976.93,15.2890652,sell
2026-02-22 06:35:26.553448915,1976.93,4.81171713,sell
2026-02-22 06:35:32.162843466,1976.74,0.00062111,buy
2026-02-22 06:36:11.078897715,1976.72,3.0335583,buy
2026-02-22 06:36:11.078897715,1976.74,1.8570417,buy
2026-02-22 06:36:13.363197565,1976.73,0.00239701,buy
2026-02-22 06:37:17.065093994,1976.74,0.25853502,buy
2026-02-22 06:38:42.044096947,1977.25,3.0335583,buy
2026-02-22 06:38:42.044096947,1977.26,0.02393125,buy
2026-02-22 06:38:42.044096947,1977.27,0.24950939,buy
2026-02-22 06:38:42.044096947,1977.35,1.58240106,buy
2026-02-22 06:38:59.755873442,1977.32,1.7394,sell
2026-02-22 06:38:59.756134033,1977.32,22.08062,sell
2026-02-22 06:38:59.757906199,1977.32,1.23601493,sell
2026-02-22 06:38:59.758438110,1977.32,3.67693157,sell
2026-02-22 06:38:59.759005070,1977.16,2.0,sell
2026-02-22 06:38:59.759005070,1977.1,0.65100659,sell
2026-02-22 06:38:59.760846615,1976.96,0.5821,sell
2026-02-22 06:38:59.760846615,1976.9,0.6945,sell
2026-02-22 06:38:59.760846615,1976.81,0.36,sell
2026-02-22 06:38:59.760846615,1976.77,23.48188,sell
2026-02-22 06:38:59.762035608,1976.94,1.29846,sell
2026-02-22 06:38:59.847443342,1976.77,0.75871038,sell
2026-02-22 06:38:59.847443342,1976.75,0.73537792,sell
2026-02-22 06:38:59.855732203,1976.75,0.78204285,sell
2026-02-22 06:38:59.865045547,1976.75,0.36,sell
2026-02-22 06:39:00.083924770,1976.31,0.37957516,sell
2026-02-22 06:39:00.120953321,1976.11,0.75919055,sell
2026-02-22 06:39:05.196147203,1976.05,0.02536946,sell
2026-02-22 06:39:10.666623354,1976.3,0.001,sell
